Prediction_ID,Timestamp,Machine_ID,Product_ID,Product_Type,Operator_ID,Air_Temp_C,Process_Temp_C,Vibration_Hz,Network_Latency_ms,Torque_Nm,Tool_Wear_min,Rolling_Vibration_1h,Temp_Diff,Image_Path,Defect_Class,Is_Defective
ddf32766-eeb9-486e-a3cc-b07ca9bc8e0c,2023-01-01 12:00:00,M-002,PRD-000017,L,OP-09,25.055044987346857,35.57741039195202,26.44608005653494,56.44357938455987,46.10429160323872,121,26.44608005653494,10.522365404605164,s3://manufacturing-quality-images/images/M-002/PRD-000017.jpg,Good,False
411e64ce-7f83-4b9d-878d-8da5fa01544e,2023-01-01 12:15:00,M-008,PRD-000018,H,OP-04,25.468211244111103,36.68429197041895,36.76271628368518,11.618483170876843,59.17437211360635,224,33.83637800772194,11.216080726307844,s3://manufacturing-quality-images/images/M-008/PRD-000018.jpg,Good,False
a850b7a5-4bd0-4205-8a89-e0db3c324eed,2023-01-01 12:30:00,M-006,PRD-000019,L,OP-09,23.108005302381127,35.43591380404595,36.872203210973986,7.259805813884256,36.758596120738986,181,34.960390819965426,12.327908501664826,s3://manufacturing-quality-images/images/M-006/PRD-000019.jpg,Good,False
82d77969-38c7-4cf5-b8a5-5ba3e735d743,2023-01-01 12:45:00,M-002,PRD-000020,L,OP-11,26.82285032347665,37.21355707496024,22.084735662904315,12.622522741561404,38.96018996053398,40,24.265407859719627,10.390706751483592,s3://manufacturing-quality-images/images/M-002/PRD-000020.jpg,Good,False
a4dd6528-b156-4f9c-8421-e8cea6bbf988,2023-01-01 13:00:00,M-005,PRD-000021,L,OP-05,27.05184289473791,38.44913678264271,20.106589440683766,15.236412025660876,36.94148962635243,47,28.061143131610304,11.397293887904802,s3://manufacturing-quality-images/images/M-005/PRD-000021.jpg,Good,False
db441a38-df13-4736-89ed-7dfd7b4f2831,2023-01-01 13:15:00,M-001,PRD-000022,L,OP-07,22.43794771353953,31.634861134479173,20.9818980405605,19.892086699351527,44.475482313706415,50,20.9818980405605,9.196913420939644,s3://manufacturing-quality-images/images/M-001/PRD-000022.jpg,Good,False
9da78cd9-0d19-429b-ae43-1a07cc43c365,2023-01-01 13:30:00,M-010,PRD-000023,L,OP-01,24.84642155856187,38.949211305606276,39.42138566650111,15.544271140574768,41.664446146818705,174,32.39066573459574,14.102789747044405,s3://manufacturing-quality-images/images/M-010/PRD-000023.jpg,Corrosion,True
29004005-8eb6-4b74-8b31-4734a2de6858,2023-01-01 13:45:00,M-006,PRD-000024,M,OP-06,24.729344544070543,37.91500065407034,35.38972296171181,16.541310399429953,45.34572432006619,177,35.10350153388089,13.185656109999798,s3://manufacturing-quality-images/images/M-006/PRD-000024.jpg,Good,False
0cbb6263-1cb2-4397-8cb9-83d23fb122ad,2023-01-01 14:00:00,M-009,PRD-000025,H,OP-08,28.582670224820262,39.656879911388536,30.422603817978437,5.365420726548537,58.06369401528616,117,30.422603817978437,11.074209686568274,s3://manufacturing-quality-images/images/M-009/PRD-000025.jpg,Good,False
ee848d96-c70a-4583-8c4d-974a3469ec25,2023-01-01 14:15:00,M-001,PRD-000026,M,OP-14,27.165420710691844,37.166339399855794,33.53546420700049,9.387809775466923,31.36370254530546,95,27.25868112378049,10.00091868916395,s3://manufacturing-quality-images/images/M-001/PRD-000026.jpg,Good,False
801fa21c-3f98-49f9-8e3f-e312ec62188b,2023-01-01 14:30:00,M-010,PRD-000027,L,OP-01,22.823832379046245,33.57906241284887,28.286650952592666,10.581107609256716,46.75385065276936,75,31.022660807261385,10.755230033802626,s3://manufacturing-quality-images/images/M-010/PRD-000027.jpg,Good,False
23ac539c-4747-4c06-8577-8cbcfff22eac,2023-01-01 14:45:00,M-003,PRD-000028,M,OP-09,23.907921730676087,32.949119227020944,28.505385699600197,70.24459738711175,44.754304788828584,45,36.526375694790026,9.041197496344857,s3://manufacturing-quality-images/images/M-003/PRD-000028.jpg,Good,False
04dfc108-20df-42f3-b998-3b337db0f22a,2023-01-01 15:00:00,M-007,PRD-000029,L,OP-03,23.660508977229107,37.16738636699628,38.63726605276979,10.255446551282883,38.15387558407251,226,33.60208755449521,13.506877389767176,s3://manufacturing-quality-images/images/M-007/PRD-000029.jpg,Good,False
4ba18cc9-9b48-4542-bb2f-134aba12c6aa,2023-01-01 15:15:00,M-004,PRD-000030,L,OP-01,25.55751456527639,37.21339193571621,29.527001737741067,39.034186715024134,41.748963832648144,99,35.134006464184374,11.655877370439821,s3://manufacturing-quality-images/images/M-004/PRD-000030.jpg,Good,False
8f17798f-5170-4623-b85d-1afc467f6f11,2023-01-01 15:30:00,M-009,PRD-000031,M,OP-01,27.358313321146603,38.436727888099284,28.102437651667316,10.451959068021463,39.38165214208648,37,29.26252073482288,11.07841456695268,s3://manufacturing-quality-images/images/M-009/PRD-000031.jpg,Good,False
45ff103e-076d-454f-bf5d-0c81d43c110a,2023-01-01 15:45:00,M-003,PRD-000032,M,OP-13,25.163761048825478,42.28124586816919,41.65978366426043,6.515719604774615,43.08027839315588,239,37.809727687157626,17.11748481934371,s3://manufacturing-quality-images/images/M-003/PRD-000032.jpg,Good,False
3e4359ec-e236-4006-8c05-fe4fe6873d8a,2023-01-01 16:00:00,M-005,PRD-000033,L,OP-14,25.75174935465674,36.8518599152576,29.90528014894904,9.26765459857059,38.143018096475615,91,26.51291464843355,11.100110560600857,s3://manufacturing-quality-images/images/M-005/PRD-000033.jpg,Good,False
77544287-6998-40d2-87b5-461cfbd497d2,2023-01-01 16:15:00,M-003,PRD-000034,L,OP-11,24.003536943485283,38.11273267773425,32.018333280536154,9.77889155061736,42.394636205845536,140,35.26221455298591,14.109195734248967,s3://manufacturing-quality-images/images/M-003/PRD-000034.jpg,Good,False
0e31255a-f7af-4fa3-9a83-01bd283f1257,2023-01-01 16:30:00,M-007,PRD-000035,H,OP-06,25.743711547239208,39.247886341190615,36.15246277600164,62.421153121321275,52.83652652329676,203,35.25249458970189,13.504174793951407,s3://manufacturing-quality-images/images/M-007/PRD-000035.jpg,Good,False
f7feec69-9f9a-4a41-b7cf-fd3963f2bb57,2023-01-01 16:45:00,M-005,PRD-000036,L,OP-11,24.292123248978243,36.05063464518133,27.046262401642807,21.826287297459857,37.83903048252348,149,27.302300464389067,11.75851139620309,s3://manufacturing-quality-images/images/M-005/PRD-000036.jpg,Good,False
d9ed8fe8-deea-4cab-8218-a41ae2bb5b8e,2023-01-01 17:00:00,M-009,PRD-000037,L,OP-06,22.538860703004037,35.82554216310157,39.949178639526735,45.25350953771628,40.95068122451029,235,32.82474003639083,13.28668146009753,s3://manufacturing-quality-images/images/M-009/PRD-000037.jpg,Corrosion,True
271ea7fd-25bf-430f-8f48-07c7feadad67,2023-01-01 17:15:00,M-007,PRD-000038,M,OP-01,25.646306063702674,37.46365324536657,29.112666133034345,32.02669455621485,53.53234786744379,129,34.39023434513598,11.817347181663898,s3://manufacturing-quality-images/images/M-007/PRD-000038.jpg,Good,False
acbf5401-ae94-4297-af6f-70d556645cc8,2023-01-01 17:30:00,M-002,PRD-000039,L,OP-14,24.985221367582582,36.924756783039015,32.409156172356774,17.96253793900751,36.572316850871594,92,26.979990630598678,11.939535415456433,s3://manufacturing-quality-images/images/M-002/PRD-000039.jpg,Good,False
35e34b01-faa8-427b-b75f-ccd6c3d0adff,2023-01-01 17:45:00,M-004,PRD-000040,L,OP-14,23.354203685222863,32.575562154784926,29.288727697974117,21.876866339586545,38.75028204369215,76,33.67268677263181,9.221358469562063,s3://manufacturing-quality-images/images/M-004/PRD-000040.jpg,Good,False
2c4159da-5d29-4ee6-bf77-ea4cda73c0fb,2023-01-01 18:00:00,M-009,PRD-000041,L,OP-03,27.468077987656,37.92739722076607,38.87536328959132,19.705927956255735,36.65943800183484,226,34.33739584969095,10.459319233110069,s3://manufacturing-quality-images/images/M-009/PRD-000041.jpg,Scratch,True
59f888e6-e7c7-4597-affb-9a95e02af50c,2023-01-01 18:15:00,M-002,PRD-000042,M,OP-07,23.85031901580743,35.338913802755975,27.820987511818608,21.46103149726227,37.18391807236208,12,27.19023985090366,11.488594786948546,s3://manufacturing-quality-images/images/M-002/PRD-000042.jpg,Good,False
a295ae0b-39e2-47a9-ba4b-6557a1d628b3,2023-01-01 18:30:00,M-010,PRD-000043,M,OP-10,25.913651971658254,38.549899636820776,25.580428700977194,9.613653318353787,44.07887176692679,56,29.662102780690336,12.636247665162522,s3://manufacturing-quality-images/images/M-010/PRD-000043.jpg,Good,False
6f11a66b-d34a-4075-ac19-3804ffac8f30,2023-01-01 18:45:00,M-009,PRD-000044,M,OP-03,24.456177714174753,38.36244937978036,35.767745330052875,12.86690062688442,43.57941229818034,161,35.673681227709565,13.906271665605605,s3://manufacturing-quality-images/images/M-009/PRD-000044.jpg,Good,False
8d3ce035-e29c-4687-b781-fd89441b72c6,2023-01-01 19:00:00,M-010,PRD-000045,H,OP-03,27.315365828286374,39.815309865399314,34.56286315768799,18.46997880401917,52.47068248339345,146,31.96283211943974,12.49994403711294,s3://manufacturing-quality-images/images/M-010/PRD-000045.jpg,Good,False
3f3fd4f6-725c-4bb1-91d9-d393ed3b9f20,2023-01-01 19:15:00,M-005,PRD-000046,M,OP-03,24.64361812940715,38.21806738431373,32.60565750207162,5.548846711267339,45.13148292634556,136,27.41594737333681,13.574449254906575,s3://manufacturing-quality-images/images/M-005/PRD-000046.jpg,Good,False
5da9ca34-8d8b-441e-a6f0-db14b57512a5,2023-01-01 19:30:00,M-002,PRD-000047,L,OP-12,22.48805786708462,35.639915919118906,29.115441397709386,14.890896737047981,43.96721647747155,115,27.85758018619727,13.151858052034285,s3://manufacturing-quality-images/images/M-002/PRD-000047.jpg,Good,False
0d5c537e-34cf-4c76-a29c-b96d8281a8d1,2023-01-01 19:45:00,M-004,PRD-000048,L,OP-07,26.215003171328643,39.20026188923855,32.42571509216549,34.46246420526765,39.18832906986893,94,32.27098295683892,12.985258717909904,s3://manufacturing-quality-images/images/M-004/PRD-000048.jpg,Good,False
5dce694d-7399-4e7b-92da-f23cc08bf05f,2023-01-01 20:00:00,M-007,PRD-000049,M,OP-04,27.309315981534603,37.99023433885038,36.71036363325795,15.169969500887468,32.33067629102897,160,35.15318964876593,10.680918357315775,s3://manufacturing-quality-images/images/M-007/PRD-000049.jpg,Good,False
db55acdf-8edc-4bc9-9dec-fd2901535f2b,2023-01-01 20:15:00,M-008,PRD-000050,M,OP-04,24.35858290360601,34.47467930929675,34.58080607793365,17.05526168342637,44.14891503974501,154,33.67631772448843,10.116096405690737,s3://manufacturing-quality-images/images/M-008/PRD-000050.jpg,Good,False
dbc1b220-e22c-46b1-8408-9a4c2b1cfe79,2023-01-01 20:30:00,M-003,PRD-000051,M,OP-03,26.018327214478674,37.821188720974135,32.109092752856064,8.38291688003695,40.848323105009875,172,33.57314884931321,11.80286150649546,s3://manufacturing-quality-images/images/M-003/PRD-000051.jpg,Good,False
af111dce-6858-4b86-98d0-c748b942c619,2023-01-01 20:45:00,M-001,PRD-000052,M,OP-10,25.19414740757317,37.09437918848786,31.157652901223635,28.72320828633239,40.11111731850296,129,28.558338382928202,11.900231780914694,s3://manufacturing-quality-images/images/M-001/PRD-000052.jpg,Good,False
41c63f31-634f-479f-acfa-65ae81512c61,2023-01-01 21:00:00,M-004,PRD-000053,L,OP-11,24.42592606686173,35.112083812597156,29.4990018327398,11.668039427442144,37.66975989995142,78,30.185111590155117,10.686157745735425,s3://manufacturing-quality-images/images/M-004/PRD-000053.jpg,Good,False
03ffd670-b54e-408d-95c9-a350897cdccf,2023-01-01 21:15:00,M-002,PRD-000054,L,OP-09,26.261140566433056,35.6577599037573,39.66548364994628,52.05513639208193,43.72324474558158,210,32.25276718295776,9.396619337324246,s3://manufacturing-quality-images/images/M-002/PRD-000054.jpg,Scratch,True
d4d68f0c-063f-4720-b2f2-d878f77abf2a,2023-01-01 21:30:00,M-008,PRD-000055,L,OP-02,23.799946015971514,38.083331240241804,23.609531796660647,81.04338394670978,41.742481262142505,56,31.827115789775505,14.28338522427029,s3://manufacturing-quality-images/images/M-008/PRD-000055.jpg,Crack,True
97bbe7dd-03cc-4136-9c47-6d307ee0d329,2023-01-01 21:45:00,M-004,PRD-000056,L,OP-04,25.048742807180677,35.91065082940921,28.94858960708687,42.154174094510104,38.815859785988515,94,30.04050855749157,10.86190802222853,s3://manufacturing-quality-images/images/M-004/PRD-000056.jpg,Good,False
c207a5a1-b29d-4f26-bce0-650c08e7a262,2023-01-01 22:00:00,M-002,PRD-000057,L,OP-08,25.386035089906677,36.571443923060585,27.151982320173392,6.330447764893508,33.872727263905446,56,30.938473719911915,11.185408833153907,s3://manufacturing-quality-images/images/M-002/PRD-000057.jpg,Good,False
345e6613-e058-4e0a-9dec-5843a50a0531,2023-01-01 22:15:00,M-006,PRD-000058,M,OP-06,25.331634055538053,39.96573203706418,33.330335261790914,11.078598000814258,45.339645509400384,143,34.6602099658584,14.634097981526125,s3://manufacturing-quality-images/images/M-006/PRD-000058.jpg,Good,False
38639d47-e33f-47cd-b23d-1c93c5b38746,2023-01-01 22:30:00,M-006,PRD-000059,M,OP-14,23.836889862469196,30.736945323426784,27.456024147925458,48.54391529804957,43.02452611577939,106,33.26207139560054,6.900055460957589,s3://manufacturing-quality-images/images/M-006/PRD-000059.jpg,Good,False
fb45e8de-2546-476b-9178-3661f7a8bbc7,2023-01-01 22:45:00,M-010,PRD-000060,L,OP-07,28.089407829953025,38.2360200861296,29.02740166488,29.48547830255156,41.277014499727976,78,29.364336119034462,10.146612256176574,s3://manufacturing-quality-images/images/M-010/PRD-000060.jpg,Good,False
dced9bb9-b81f-4315-a80b-48eb5cb2e650,2023-01-01 23:00:00,M-004,PRD-000061,L,OP-13,26.893367999233167,38.11413345207355,32.04854930706223,41.31775761442786,26.71613002443001,133,30.7304639597636,11.220765452840386,s3://manufacturing-quality-images/images/M-004/PRD-000061.jpg,Good,False
41872edd-9a22-4b3a-ac96-34ddd1ce58cb,2023-01-01 23:15:00,M-006,PRD-000062,L,OP-07,26.48561883812438,36.00799874722309,22.667224385531032,17.748881418757176,39.8105287144197,13,29.710826689239802,9.52237990909871,s3://manufacturing-quality-images/images/M-006/PRD-000062.jpg,Good,False
6eaed608-597e-4544-9b7c-3357772bb0f2,2023-01-01 23:30:00,M-002,PRD-000063,L,OP-02,27.14981946246679,37.19284628103888,26.206097247493947,14.820370287875678,38.79398148262168,26,30.534751153830754,10.043026818572091,s3://manufacturing-quality-images/images/M-002/PRD-000063.jpg,Good,False
153d5828-9842-42d4-9d08-e1fd75d8965b,2023-01-01 23:45:00,M-010,PRD-000064,M,OP-04,25.103142321606075,38.552411918495764,25.596492709643492,6.689072336059485,36.9075215747283,37,28.69179655829717,13.449269596889689,s3://manufacturing-quality-images/images/M-010/PRD-000064.jpg,Good,False
74f38769-fe3a-4cc7-9a22-d72feb54a8b9,2023-01-02 00:00:00,M-002,PRD-000065,M,OP-10,24.443064547854448,37.97998229930889,35.24675842752912,32.43926068596277,43.771176392821424,146,32.06758041128569,13.536917751454439,s3://manufacturing-quality-images/images/M-002/PRD-000065.jpg,Good,False
c6cb5852-1170-4c01-b34e-a9abb5f2ce95,2023-01-02 00:15:00,M-010,PRD-000066,M,OP-10,23.366446336698402,37.74251687395606,32.18401731698698,25.505704696838592,43.57430017083639,164,30.342693712299617,14.376070537257661,s3://manufacturing-quality-images/images/M-010/PRD-000066.jpg,Good,False
a6686804-d4d5-45b1-915b-883883381640,2023-01-02 00:30:00,M-004,PRD-000067,M,OP-06,23.944852618071028,35.929093161692876,32.82950236638536,5.910215211654887,42.18412358596194,126,30.831410778318563,11.984240543621848,s3://manufacturing-quality-images/images/M-004/PRD-000067.jpg,Good,False
962157fe-871e-40ff-b788-89997b24bc33,2023-01-02 00:45:00,M-008,PRD-000068,M,OP-03,23.47896492954401,34.190218837253006,36.61483348831219,8.524723731745922,45.18945457383872,234,32.891971911647914,10.711253907708997,s3://manufacturing-quality-images/images/M-008/PRD-000068.jpg,Good,False
75e6bb29-9950-439a-acd6-693c3f71b5c0,2023-01-02 01:00:00,M-007,PRD-000069,L,OP-09,24.20784177786624,30.093447707574228,23.380737285523562,17.22218388593485,34.88850742983079,3,31.339057456954375,5.885605929707989,s3://manufacturing-quality-images/images/M-007/PRD-000069.jpg,Good,False
7b5cc201-648c-4bf7-af32-06c472bc1550,2023-01-02 01:15:00,M-009,PRD-000070,L,OP-13,25.414713439199765,33.2108979927365,29.311874883116218,22.299309517161014,37.73172971615347,57,35.976040535571784,7.796184553536733,s3://manufacturing-quality-images/images/M-009/PRD-000070.jpg,Good,False
6dc562b5-c6f3-49f3-82fe-173b50b2b582,2023-01-02 01:30:00,M-008,PRD-000071,L,OP-04,26.37103734881711,40.34556875714915,38.724153198526466,7.221763361044436,40.37396131592903,217,33.38233114035824,13.97453140833204,s3://manufacturing-quality-images/images/M-008/PRD-000071.jpg,Dent,True
d96fd297-32be-462a-b8dd-f48ebc1b8985,2023-01-02 01:45:00,M-005,PRD-000072,H,OP-10,26.32953026168328,38.43306968707855,31.908933452264918,9.212082921812666,49.389989903860425,136,30.366533376232095,12.103539425395269,s3://manufacturing-quality-images/images/M-005/PRD-000072.jpg,Good,False
f8ef494e-1414-4149-bb38-59bd2bc25214,2023-01-02 02:00:00,M-002,PRD-000073,L,OP-13,23.24273853215661,36.302411237044595,38.111768145001996,8.218522845357295,43.63584610851771,232,31.679151535049613,13.059672704887983,s3://manufacturing-quality-images/images/M-002/PRD-000073.jpg,Good,False
068a39bc-315a-4f95-8549-a172e96ae7e9,2023-01-02 02:15:00,M-005,PRD-000074,L,OP-02,26.033693978204507,36.976540164724234,27.359180664671428,8.72686563324171,37.388995759341526,112,29.730008505162694,10.942846186519727,s3://manufacturing-quality-images/images/M-005/PRD-000074.jpg,Good,False
b83eb16d-158d-4ef6-aef7-7a59257f201e,2023-01-02 02:30:00,M-008,PRD-000075,H,OP-06,26.715786156120565,43.24422930700606,39.228292931742104,43.02023985060813,58.99185002223377,167,34.54420285381035,16.528443150885494,s3://manufacturing-quality-images/images/M-008/PRD-000075.jpg,Good,False
05f28a72-1e76-4fb9-973e-238a294bb02d,2023-01-02 02:45:00,M-010,PRD-000076,H,OP-01,24.618647307166988,35.102840125214044,35.58236919363408,23.872189045113707,47.84420299124905,142,30.597570221286137,10.484192818047056,s3://manufacturing-quality-images/images/M-010/PRD-000076.jpg,Good,False
4a221a6b-7d7e-496d-888c-f07ad05bf812,2023-01-02 03:00:00,M-009,PRD-000077,M,OP-06,26.796625041363306,42.13226395359542,40.87434415261332,25.040121487278125,50.659918247503086,232,36.20733191384343,15.335638912232113,s3://manufacturing-quality-images/images/M-009/PRD-000077.jpg,Good,False
1e3e1f26-94d3-423c-824f-70a16cfd1ca7,2023-01-02 03:15:00,M-009,PRD-000078,L,OP-13,26.313700390150313,39.737526262192304,33.894903349131354,28.697845215217264,50.14648677801212,228,34.96221692872844,13.423825872041991,s3://manufacturing-quality-images/images/M-009/PRD-000078.jpg,Crack,True
fd5fe8ce-30f3-4490-934a-9a0ccadca8c0,2023-01-02 03:30:00,M-001,PRD-000079,L,OP-12,23.10311358623055,33.02623456265856,23.39353002253214,11.614201501563459,39.52623426842327,3,27.26713629282919,9.92312097642801,s3://manufacturing-quality-images/images/M-001/PRD-000079.jpg,Good,False
3f2fd040-ccff-4268-94a2-e653e085319e,2023-01-02 03:45:00,M-009,PRD-000080,L,OP-10,28.287604279611806,43.89587937684529,37.01636191322913,26.862642139368326,45.73085225462874,217,35.274371074522506,15.608275097233488,s3://manufacturing-quality-images/images/M-009/PRD-000080.jpg,Good,False
ee00f6fb-f207-4968-b688-800774f67d80,2023-01-02 04:00:00,M-007,PRD-000081,L,OP-01,23.926528653775065,37.616589419157954,22.26681552389796,62.53523396272405,37.99785969745697,51,27.867645643928455,13.690060765382889,s3://manufacturing-quality-images/images/M-007/PRD-000081.jpg,Good,False
6d6a14e7-303a-4134-82ad-d2c259027bd4,2023-01-02 04:15:00,M-009,PRD-000082,L,OP-14,26.436129921738285,38.13203100796861,36.369850288228264,22.979518468777623,45.066432491156725,145,37.03886492580052,11.695901086230322,s3://manufacturing-quality-images/images/M-009/PRD-000082.jpg,Good,False
8e59c0be-f9b2-4bfa-ace7-d6bf98527adf,2023-01-02 04:30:00,M-008,PRD-000083,L,OP-08,26.381833000597876,41.460238439082154,43.28165346564441,13.087170563236645,39.120108342716144,232,39.46223327105629,15.078405438484278,s3://manufacturing-quality-images/images/M-008/PRD-000083.jpg,Surface Defect,True
88e01cab-7941-4fc3-86d2-8310c20d1b64,2023-01-02 04:45:00,M-001,PRD-000084,H,OP-05,23.16398214758504,36.59176487188515,41.98580486801084,23.900730425752002,46.07280050745758,180,32.51811299969177,13.427782724300108,s3://manufacturing-quality-images/images/M-001/PRD-000084.jpg,Good,False
ef10b02b-e06b-4931-937f-b1e05043e0bb,2023-01-02 05:00:00,M-008,PRD-000085,L,OP-06,25.268469226759063,38.07334350437889,33.02234851744679,39.6584576202335,22.335909061605506,186,38.56411202833994,12.804874277619827,s3://manufacturing-quality-images/images/M-008/PRD-000085.jpg,Good,False
4843f00e-e9dc-4151-8a17-3bb96f078c1d,2023-01-02 05:15:00,M-008,PRD-000086,M,OP-02,26.363374465808814,38.24188435112286,31.23197049050282,7.067593498273006,38.65643276964695,98,36.69106635133403,11.878509885314049,s3://manufacturing-quality-images/images/M-008/PRD-000086.jpg,Good,False
c6aaad35-014b-4814-8c1c-5dd6d66cf727,2023-01-02 05:30:00,M-003,PRD-000087,M,OP-02,23.14808003802295,34.48706240833327,39.828454807451266,9.624286689826421,41.39531254342646,181,36.40391612627598,11.338982370310323,s3://manufacturing-quality-images/images/M-003/PRD-000087.jpg,Good,False
61c1ebba-1573-4ce1-90a0-159b313778d4,2023-01-02 05:45:00,M-001,PRD-000088,L,OP-12,25.149424239769466,37.0572254531073,34.319144563159135,42.75454710162498,46.65158213018108,168,32.71403308873144,11.907801213337834,s3://manufacturing-quality-images/images/M-001/PRD-000088.jpg,Good,False
1aa0d350-4267-41fa-9291-7948a463ca00,2023-01-02 06:00:00,M-008,PRD-000089,M,OP-09,26.48900958155345,38.80773902204803,37.21903625847197,48.84640296954161,40.18312516075695,232,36.1887521830165,12.318729440494582,s3://manufacturing-quality-images/images/M-008/PRD-000089.jpg,Good,False
264b84ec-c5ef-4e8e-944c-6fd21b550e38,2023-01-02 06:15:00,M-003,PRD-000090,L,OP-03,26.585860899680657,41.193614332538495,30.621946979366527,14.928772640807308,45.01455067358795,187,33.644456955052505,14.607753432857837,s3://manufacturing-quality-images/images/M-003/PRD-000090.jpg,Good,False
